disasterNumber,year,month,quarter,incident_duration_days,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,num_counties,tier_very_high,tier_high,tier_medium,tier_low,total_cost,log_total_cost,duration_x_counties
4796,2024,6,2,37.0,0,0,0,0,29,False,False,True,False,5085157718.059999,18.98229605801665,1073.0
4797,2024,6,2,18.0,0,0,0,0,32,False,False,True,False,1539163068.48,17.688768761607754,576.0
4798,2024,7,3,4.0,0,0,0,0,67,True,False,False,False,79506354848.22,20.89441017206152,268.0
4799,2024,7,3,2.0,0,0,0,0,5,False,False,False,True,6398253.65,14.062098512936206,10.0
4800,2024,7,3,5.0,0,0,0,0,13,False,False,True,False,76218250.94,15.584162318727625,65.0
4801,2024,7,3,3.0,0,0,0,0,12,False,False,True,False,39929880.599999994,15.0177291395408,36.0
4802,2024,7,3,1.0,0,0,0,0,1,False,False,True,False,195750.0,12.184598722396833,1.0
4803,2024,7,3,8.0,0,0,0,0,15,False,False,True,False,395330020.95,17.087181306949557,120.0
4804,2024,7,3,6.0,0,0,0,0,58,False,False,True,False,1730685603.68,17.211340492620437,348.0
4805,2024,7,3,11.0,0,0,0,0,13,False,False,True,False,1049483176.95,18.206614322436483,143.0
4806,2024,8,3,26.0,0,0,0,0,61,False,True,False,False,14053607040.260002,19.255271068788296,1586.0
4807,2024,8,3,22.0,0,0,0,0,25,False,False,True,False,1058081237.2499999,17.56084714998444,550.0
4808,2024,8,3,14.0,0,0,0,0,19,False,False,True,False,140813533.21,15.818508269381375,266.0
4809,2024,8,3,1.0,0,0,0,0,1,False,False,True,False,3283172.84,15.004321146650533,1.0
4810,2024,8,3,2.0,0,0,0,0,8,False,False,True,False,579626993.76,18.09845381253334,16.0
4811,2024,8,3,0.0,0,0,0,0,14,False,False,True,False,43156113.419999994,14.941277638578008,0.0
4812,2024,8,3,3.0,0,0,0,0,2,False,False,True,False,12651852.7,15.660167198431486,6.0
4813,2024,8,3,0.0,0,0,0,0,2,False,False,False,True,4435502.22,14.612004677797103,0.0
4814,2024,8,3,1.0,0,0,0,0,5,False,False,True,False,72605782.55,16.491117282503147,5.0
4815,2024,9,3,1.0,0,0,0,0,13,False,True,False,False,618037337.58,17.67711009396585,13.0
4816,2024,9,3,2.0,0,0,0,0,1,False,False,True,False,1640488.24,14.310505072385862,2.0
4817,2024,9,3,3.0,0,0,0,0,22,True,False,False,False,3547733363.46,18.898532300189352,66.0
4818,2024,9,3,2.0,0,0,0,0,1,False,True,False,False,15482038.260000002,16.55519115259166,2.0
4819,2024,9,3,3.0,0,0,0,0,7,False,False,True,False,1478439876.62,19.16834308698931,21.0
4820,2024,9,3,1.0,0,0,0,0,3,False,False,True,False,110789751.21000001,17.42453256830476,3.0
4821,2024,9,3,16.0,0,0,0,0,35,False,True,False,False,1704847939.5499997,17.701393717730284,560.0
4822,2024,9,3,19.0,0,0,0,0,17,False,False,True,False,145107191.72,15.959770053611692,323.0
4823,2024,9,3,16.0,0,0,0,0,1,False,False,True,False,1465398.4700000002,14.197638439031943,16.0
4824,2024,9,3,11.0,0,0,0,0,17,False,False,True,False,44386075.54,14.775223403198055,187.0
4825,2024,9,3,2.0,0,0,0,0,11,False,True,False,False,439454158.33000004,17.503148717741063,22.0
4826,2024,9,3,2.0,0,0,0,0,3,False,False,True,False,27880557.18,16.04482794752609,6.0
4827,2024,9,3,84.0,0,0,0,0,40,False,True,False,False,91031335424.4,21.545590175838566,3360.0
4828,2024,9,3,14.0,0,0,0,0,47,True,False,False,False,75684323762.77,21.199689291140903,658.0
4829,2024,9,3,12.0,0,0,0,0,34,True,False,False,False,21976683923.039997,20.286887383547544,408.0
4830,2024,9,3,36.0,0,0,0,0,94,True,False,False,False,171957486160.09998,21.327218327996317,3384.0
4831,2024,10,4,8.0,0,0,0,0,37,False,True,False,False,3657022904.93,18.408997336878794,296.0
4832,2024,10,4,4.0,0,0,0,0,14,False,True,False,False,5504433163.74,19.789762307216346,56.0
4833,2024,10,4,7.0,0,0,0,0,1,False,False,True,False,1783465.63,14.394069573205144,7.0
4834,2024,10,4,28.0,0,0,0,0,52,True,False,False,False,123781202031.23999,21.590537626078714,1456.0
4835,2024,9,3,18.0,0,0,0,0,14,False,True,False,False,150406781.98000002,16.18979682488113,252.0
4836,2024,10,4,1.0,0,0,0,0,1,False,False,True,False,4614911.56,15.344803478827352,1.0
4837,2024,10,4,4.0,0,0,0,0,6,False,True,False,False,105547501.26,16.68291224607711,24.0
4838,2024,10,4,0.0,0,0,0,0,5,False,False,True,False,31943819.6,15.670051524417016,0.0
4839,2024,10,4,1.0,0,0,0,0,3,False,False,True,False,33634616.19,16.23245413887227,3.0
4840,2024,10,4,1.0,0,0,0,0,1,False,False,True,False,272736.4,12.516264706477921,1.0
4841,2024,10,4,3.0,0,0,0,0,3,False,True,False,False,10034057.34,15.02288360889406,9.0
4842,2024,11,4,1.0,0,0,0,0,1,False,False,True,False,2425463.78,14.701533725844603,1.0
4843,2024,11,4,1.0,0,0,0,0,1,False,False,True,False,91383987.45,18.33058084000617,1.0
4844,2024,11,4,28.0,0,0,0,0,7,True,False,False,False,28299725.09,15.212452746728891,196.0
4845,2024,11,4,10.0,0,0,0,0,2,False,False,True,False,17627297.82,15.991812203831207,20.0
4846,2024,11,4,0.0,0,0,0,0,1,False,False,False,True,1550446.12,14.254053911813669,0.0
4847,2024,11,4,0.0,0,0,0,0,1,False,False,True,False,18546978.17,16.73581748577811,0.0
4848,2024,11,4,3.0,0,0,0,0,34,False,True,False,False,346579150.96,16.137261353892608,102.0
4849,2024,11,4,35.0,0,0,0,0,1,False,False,True,False,888872.15,13.697709815901133,35.0
4850,2024,11,4,3.0,0,0,0,0,38,False,True,False,False,2210243564.16,17.878782413896833,114.0
4851,2024,12,4,3.0,0,0,0,0,1,False,True,False,False,3607900.17,15.098636767882613,3.0
4852,2024,12,4,1.0,0,0,0,0,2,False,False,True,False,10065731.14,15.431500274379854,2.0
4853,2025,1,1,2.0,0,0,0,0,1,False,False,True,False,230809.98,12.349354386141338,2.0
4854,2025,1,1,44.0,0,0,0,0,5,False,False,True,False,55153779.400000006,16.21619800900236,220.0
4855,2025,1,1,6.0,0,0,0,0,14,False,False,True,False,189063221.62,16.418534767449252,84.0
4856,2025,1,1,24.0,0,0,0,0,1,False,False,True,False,210909245.93,19.166938489580296,24.0
4857,2025,1,1,3.0,0,0,0,0,1,False,False,True,False,995470.92,13.810972195157374,3.0
4858,2025,1,1,8.0,0,0,0,0,3,False,False,True,False,9043136.61,14.918904685396024,24.0
4859,2025,1,1,3.0,0,0,0,0,2,False,False,True,False,528624.02,12.484889323747153,6.0
4860,2025,2,1,21.0,0,0,0,0,69,False,False,True,False,9873844980.09,18.779048679242152,1449.0
4861,2025,2,1,3.0,0,0,0,0,12,False,False,True,False,866501962.44,18.09506829596754,36.0
4862,2025,3,1,3.0,0,0,0,0,8,False,False,True,False,27646521.36,15.055569215940437,24.0
4863,2025,4,2,8.0,0,0,0,0,36,False,False,True,False,827650920.96,16.95058313545121,288.0
4864,2025,4,2,44.0,0,0,0,0,91,False,False,True,False,4809362358.71,17.782970858924283,4004.0
4865,2025,5,2,1.0,0,0,0,0,9,False,False,True,False,31915546.47,15.081379503853267,9.0
4866,2025,5,2,7.0,0,0,0,0,7,False,False,True,False,55839701.4,15.892085645286405,49.0
4867,2025,5,2,1.0,0,0,0,0,25,False,False,True,False,328885500.5,16.3923444765054,25.0
4868,2025,5,2,1.0,0,0,0,0,28,False,False,False,True,105839140.68,15.145226713067569,28.0
4869,2025,5,2,5.0,0,0,0,0,28,False,False,True,False,11509253.84,12.92645987413663,140.0
4870,2025,5,2,0.0,0,0,0,0,4,False,False,False,True,2946720.44,13.509910390968466,0.0
4871,2025,5,2,2.0,0,0,0,0,4,False,False,True,False,434469357.96,18.50334162573799,8.0
4872,2025,5,2,9.0,0,0,0,0,27,False,False,True,False,323890588.16999996,16.300079543250032,243.0
4873,2025,5,2,20.0,0,0,0,0,41,False,False,True,False,2288228405.31,17.837471684190643,820.0
4874,2025,5,2,1.0,0,0,0,0,18,False,False,True,False,1456678840.5,18.209053169134243,18.0
4875,2025,5,2,1.0,0,0,0,0,39,False,False,True,False,382821771.15000004,16.099518545103876,39.0
4876,2025,6,2,0.0,0,0,0,0,6,False,False,True,False,24904033.38,15.23878110314636,0.0
4877,2025,6,2,0.0,0,0,0,0,3,False,False,True,False,442234313.82,18.8087381394574,0.0
4878,2025,6,2,22.0,0,0,0,0,30,False,False,True,False,848969022.6,17.158335910358986,660.0
4879,2025,7,3,16.0,0,0,0,0,23,False,False,True,False,3125602761.9799995,18.72739877679811,368.0
4880,2025,7,3,2.0,0,0,0,0,14,False,True,False,False,157825761.51999998,16.23794496638756,28.0
4881,2025,7,3,7.0,0,0,0,0,4,False,False,True,False,9355135.16,14.665142031927463,28.0
4882,2025,7,3,10.0,0,0,0,0,25,False,False,True,False,213536734.0,15.960443724246739,250.0
4883,2025,7,3,1.0,0,0,0,0,11,False,False,True,False,4503691.83,12.922515194696912,11.0
4884,2025,7,3,1.0,0,0,0,0,2,False,False,True,False,36659734.3,16.724042426663996,2.0
4885,2025,7,3,3.0,0,0,0,0,5,False,False,True,False,22101682.1,15.301726590506696,15.0
4886,2025,7,3,43.0,0,0,0,0,4,False,False,True,False,71728855.6,16.702109368348047,172.0
4887,2025,9,3,4.0,0,0,0,0,1,False,False,True,False,185315.92,12.129822719491761,4.0
4888,2025,9,3,1.0,0,0,0,0,19,False,False,True,False,50124215.78,14.785576198073622,19.0
4889,2025,9,3,1.0,0,0,0,0,7,False,False,False,True,31556706.860000003,15.321386775891254,7.0
4890,2025,9,3,4.0,0,0,0,0,1,False,False,True,False,3606462.87,15.09823831285267,4.0
4891,2025,9,3,4.0,0,0,0,0,16,False,False,True,False,6218904.48,12.870518171142852,64.0
4892,2025,9,3,3.0,0,0,0,0,3,False,False,True,False,621855888.78,19.149606649951014,9.0
4893,2025,10,4,5.0,0,0,0,0,10,False,False,True,False,507904250.7,17.743218431598315,50.0
4894,2025,10,4,0.0,0,0,0,0,1,False,False,False,True,258761.02,12.463664076589037,0.0
4895,2025,10,4,1.0,0,0,0,0,7,False,False,True,False,1366934.3099999998,12.182176032298237,7.0
4896,2025,10,4,2.0,0,0,0,0,12,False,False,True,False,8444116.8,13.464075291480407,24.0
4897,2025,12,4,5.0,0,0,0,0,12,False,False,True,False,4787569.32,12.896629248439563,60.0
4898,2026,2,1,5.0,0,0,0,0,95,False,False,False,True,392444112.7,15.234028047495237,475.0
4899,2026,2,1,4.0,0,0,0,0,83,False,False,False,True,106697947.52,14.06667265019819,332.0
4900,2026,2,1,4.0,0,0,0,0,18,False,False,False,True,0.0,0.0,72.0
4901,2026,4,2,2.0,0,0,0,0,1,False,False,True,False,0.0,0.0,2.0
4902,2026,4,2,1.0,0,0,0,0,32,False,False,False,True,0.0,0.0,32.0
4903,2026,4,2,1.0,0,0,0,0,3,False,False,False,True,0.0,0.0,3.0
4904,2026,4,2,3.0,0,0,0,0,1,False,False,False,True,0.0,0.0,3.0
4905,2026,4,2,2.0,0,0,0,0,10,False,False,False,True,0.0,0.0,20.0
4906,2026,4,2,14.0,0,0,0,0,47,False,False,True,False,48136422.4,13.839403045662031,658.0
4907,2026,4,2,6.0,0,0,0,0,9,False,False,True,False,0.0,0.0,54.0
4908,2026,4,2,6.0,0,0,0,0,3,False,False,False,True,0.0,0.0,18.0
4909,2026,4,2,14.0,0,0,0,0,3,False,False,True,False,0.0,0.0,42.0
5000,2012,8,3,9.0,0,0,0,0,1,False,False,True,False,490873.82,13.103944425188113,9.0
5001,2012,8,3,7.0,0,0,0,0,1,False,False,True,False,131798.94,11.789040445815235,7.0
5002,2012,8,3,6.0,0,0,0,0,1,False,False,True,False,128885.39,11.766686597627345,6.0
5003,2012,8,3,6.0,0,0,0,0,2,False,False,True,False,354559.24,12.08548917982736,12.0
5004,2012,8,3,6.0,0,0,0,0,1,False,False,True,False,5285123.42,15.480406719109649,6.0
5005,2012,8,3,15.0,0,0,0,0,1,False,False,True,False,6669639.04,15.713076449419043,15.0
5006,2012,8,3,21.0,0,0,0,0,1,False,False,True,False,422788.56,12.954629840147337,21.0
5007,2012,8,3,17.0,0,0,0,0,2,False,False,True,False,37775084.18,16.754013166963574,34.0
5008,2012,8,3,7.0,0,0,0,0,1,False,False,True,False,1690213.97,14.340366279993303,7.0
5009,2012,8,3,11.0,0,0,0,0,3,False,False,True,False,15843225.629999999,15.479640462563927,33.0
5010,2012,9,3,2.0,0,0,0,0,1,False,False,True,False,6664.22,8.804658240320112,2.0
5011,2012,9,3,6.0,0,0,0,0,1,False,False,True,False,1803712.29,14.40535803681876,6.0
5012,2012,9,3,9.0,0,0,0,0,1,False,False,True,False,528668.37,13.178118505988811,9.0
5013,2012,9,3,6.0,0,0,0,0,2,False,False,True,False,1551286.96,13.561449549855281,12.0
5014,2012,9,3,7.0,0,0,0,0,1,False,False,True,False,1820322.36,14.414524713601145,7.0
5015,2012,9,3,8.0,0,0,0,0,1,False,False,True,False,219570.61,12.299433699750049,8.0
5016,2012,9,3,6.0,0,0,0,0,1,False,False,True,False,3135.26,8.050786286196873,6.0
5017,2012,9,3,18.0,0,0,0,0,1,False,False,True,False,684418.07,13.436325684434312,18.0
5018,2012,9,3,27.0,0,0,0,0,1,False,False,True,False,285252.85,12.561134764565754,27.0
5019,2012,9,3,9.0,0,0,0,0,1,False,False,True,False,1158109.53,13.962300381610193,9.0
5020,2012,9,3,16.0,0,0,0,0,2,False,False,True,False,6061020.66,14.924241919023475,32.0
5021,2012,9,3,4.0,0,0,0,0,2,False,False,True,False,5900469.24,14.89739559631291,8.0
5022,2012,10,4,3.0,0,0,0,0,2,False,False,True,False,1274748.02,13.365113474046808,6.0
5023,2013,5,2,4.0,0,0,0,0,1,False,False,True,False,2220729.36,14.613346690733783,4.0
5024,2013,5,2,9.0,0,0,0,0,1,False,False,True,False,8331302.41,15.935530473691307,9.0
5025,2013,6,2,8.0,0,0,0,0,1,False,False,True,False,2021869.93,14.519533843686379,8.0
5026,2013,6,2,62.0,0,0,0,0,1,False,False,True,False,2515374.98,14.73793284537253,62.0
5027,2013,6,2,10.0,0,0,0,0,1,False,False,True,False,6120974.5,15.627232037211245,10.0
5028,2013,6,2,4.0,0,0,0,0,1,False,False,True,False,1249472.02,14.038232436386965,4.0
5029,2013,6,2,12.0,0,0,0,0,1,False,False,True,False,1302251.57,14.079606069112883,12.0
5030,2013,6,2,11.0,0,0,0,0,1,False,False,True,False,3725524.98,15.1307186025122,11.0
5031,2013,6,2,21.0,0,0,0,0,2,False,False,True,False,15763825.26,15.880081278798338,42.0
5032,2013,6,2,7.0,0,0,0,0,1,False,False,True,False,5126349.47,15.449904554618511,7.0
5033,2013,7,3,7.0,0,0,0,0,1,False,False,True,False,371970.78,12.826573270162699,7.0
5034,2013,7,3,13.0,0,0,0,0,1,False,False,True,False,2493847.84,14.72933779392258,13.0
5035,2013,7,3,6.0,0,0,0,0,1,False,False,True,False,10455.91,9.255018282886596,6.0
5036,2013,7,3,2.0,0,0,0,0,1,False,False,True,False,563414.74,13.24177307155635,2.0
5037,2013,7,3,23.0,0,0,0,0,2,False,False,True,False,61424579.92,17.2401734894392,46.0
5038,2013,7,3,18.0,0,0,0,0,2,False,False,True,False,13649463.86,15.736063767134123,36.0
5039,2013,8,3,7.0,0,0,0,0,1,False,False,True,False,3790767.48,15.148079321676034,7.0
5040,2013,8,3,5.0,0,0,0,0,1,False,False,True,False,1715018.69,14.354935119565834,5.0
5041,2013,8,3,6.0,0,0,0,0,1,False,False,True,False,5721365.01,15.559718147781773,6.0
5042,2013,8,3,4.0,0,0,0,0,1,False,False,True,False,908893.49,13.71998429381541,4.0
5043,2013,8,3,17.0,0,0,0,0,1,False,False,True,False,174850.88,12.071694494506925,17.0
5044,2013,8,3,6.0,0,0,0,0,1,False,False,True,False,1077214.49,13.889890019689938,6.0
5045,2013,8,3,15.0,0,0,0,0,2,False,False,True,False,1750513.7,13.68227380764273,30.0
5046,2013,8,3,9.0,0,0,0,0,2,False,False,True,False,15057678.66,15.83425158127573,18.0
5047,2013,8,3,6.0,0,0,0,0,1,False,False,True,False,2540783.4,14.747983410217616,6.0
5048,2013,8,3,8.0,0,0,0,0,1,False,False,True,False,2273317.23,14.636751097434452,8.0
5049,2013,8,3,19.0,0,0,0,0,2,False,False,True,False,914050.36,13.032495954887603,38.0
5050,2013,9,3,5.0,0,0,0,0,1,False,False,True,False,4558436.47,15.332490462681466,5.0
5051,2014,1,1,6.0,0,0,0,0,1,False,False,True,False,0.0,0.0,6.0
5052,2014,5,2,0.0,0,0,0,0,1,False,False,True,False,543827.73,13.206389641708451,0.0
5053,2014,5,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
5054,2014,5,2,3.0,0,0,0,0,1,False,False,True,False,1385550.7,14.1416089576377,3.0
5055,2014,5,2,8.0,0,0,0,0,1,False,False,True,False,9288969.03,16.04433823596764,8.0
5056,2014,6,2,4.0,0,0,0,0,1,False,False,True,False,2758839.89,14.830321182091026,4.0
5057,2014,7,3,5.0,0,0,0,0,1,False,False,True,False,5180774.01,15.46046521887445,5.0
5058,2014,7,3,5.0,0,0,0,0,1,False,False,True,False,836129.26,13.636539693326322,5.0
5059,2014,7,3,12.0,0,0,0,0,1,False,False,True,False,1329554.54,14.100355263896079,12.0
5060,2014,7,3,5.0,0,0,0,0,1,False,False,True,False,2498698.87,14.731281102564486,5.0
5061,2014,7,3,30.0,0,0,0,0,1,False,False,True,False,9760200.98,16.093823652847274,30.0
5062,2014,7,3,30.0,0,0,0,0,1,False,False,True,False,17351586.34,16.669194549509424,30.0
5063,2014,7,3,3.0,0,0,0,0,2,False,False,True,False,959027.58,13.080530017459767,6.0
5064,2014,7,3,1.0,0,0,0,0,1,False,False,True,False,40562.99,10.610636006207844,1.0
5065,2014,7,3,1.0,0,0,0,0,1,False,False,True,False,152495.99,11.934900137129894,1.0
5066,2014,8,3,13.0,0,0,0,0,2,False,False,True,False,19260053.76,16.080396678889535,26.0
5067,2014,8,3,15.0,0,0,0,0,1,False,False,True,False,8062198.55,15.902696974275525,15.0
5068,2014,8,3,8.0,0,0,0,0,1,False,False,True,False,1134200.15,13.941439128492075,8.0
5069,2014,8,3,7.0,0,0,0,0,2,False,False,True,False,4121120.08,14.53848885319993,14.0
5070,2014,8,3,8.0,0,0,0,0,1,False,False,True,False,9800754.63,16.097970045770396,8.0
5071,2014,8,3,24.0,0,0,0,0,1,False,False,True,False,9986747.15,16.11676958712418,24.0
5072,2014,8,3,9.0,0,0,0,0,1,False,False,True,False,605304.22,13.313488105665492,9.0
5073,2014,8,3,6.0,0,0,0,0,1,False,False,True,False,863545.8,13.668803373131478,6.0
5074,2014,8,3,4.0,0,0,0,0,1,False,False,True,False,3469119.78,15.05941174229592,4.0
5075,2014,8,3,5.0,0,0,0,0,1,False,False,True,False,2566096.58,14.757896851493907,5.0
5076,2014,8,3,4.0,0,0,0,0,1,False,False,True,False,1960049.13,14.488480607410239,4.0
5077,2014,9,3,5.0,0,0,0,0,1,False,False,True,False,3340243.4,15.021554535928516,5.0
5078,2014,9,3,6.0,0,0,0,0,1,False,False,True,False,3440106.91,15.051013398043626,6.0
5079,2014,9,3,12.0,0,0,0,0,1,False,False,True,False,5294854.84,15.48224631096241,12.0
5080,2014,9,3,12.0,0,0,0,0,1,False,False,True,False,1334447.91,14.104028963092366,12.0
5081,2014,9,3,20.0,0,0,0,0,1,False,False,True,False,17367834.02,16.670130491416383,20.0
5082,2014,10,4,5.0,0,0,0,0,1,False,False,True,False,4199626.72,15.25050644122977,5.0
5083,2014,11,4,15.0,0,0,0,0,1,False,False,True,False,1125000.01,13.933294491398032,15.0
5084,2015,6,2,0.0,0,0,0,0,1,False,False,True,False,6212010.79,15.641995361188386,0.0
5085,2015,6,2,0.0,0,0,0,0,1,False,False,True,False,521457.25,13.164384492691823,0.0
5086,2015,6,2,10.0,0,0,0,0,1,False,False,True,False,1056711.07,13.870672824716495,10.0
5087,2015,6,2,5.0,0,0,0,0,1,False,False,True,False,2117041.03,14.56553040348629,5.0
5088,2015,7,3,6.0,0,0,0,0,2,False,False,True,False,4308323.64,14.582912723442464,12.0
5089,2015,7,3,4.0,0,0,0,0,1,False,False,True,False,961782.8400000001,13.776545005854645,4.0
5090,2015,7,3,8.0,0,0,0,0,1,False,False,True,False,5945310.88,15.5981135476225,8.0
5091,2015,7,3,11.0,0,0,0,0,3,False,False,True,False,42544119.839999996,16.46743999115633,33.0
5092,2015,7,3,30.0,0,0,0,0,1,False,False,True,False,15079847.01,16.528869841580825,30.0
5093,2015,8,3,17.0,0,0,0,0,1,False,False,True,False,31198923.31,17.255894174941766,17.0
5094,2015,8,3,6.0,0,0,0,0,1,False,False,True,False,964259.83,13.779117107534494,6.0
5095,2015,8,3,4.0,0,0,0,0,1,False,False,True,False,775703.25,13.561526605386218,4.0
5096,2015,8,3,3.0,0,0,0,0,1,False,False,True,False,127337.36,11.754603074581219,3.0
5097,2015,8,3,14.0,0,0,0,0,1,False,False,True,False,3253835.7800000003,14.995345405699757,14.0
5098,2015,8,3,6.0,0,0,0,0,1,False,False,True,False,499315.14,13.120994721221608,6.0
5099,2015,8,3,17.0,0,0,0,0,2,False,False,True,False,16504984.52,15.926025925986947,34.0
5100,2015,8,3,19.0,0,0,0,0,3,False,False,True,False,18642429.060000002,15.642338545364334,57.0
5101,2015,8,3,19.0,0,0,0,0,1,False,False,True,False,1565748.08,14.263874912809648,19.0
5102,2015,8,3,23.0,0,0,0,0,1,False,False,True,False,5703779.78,15.556639807658893,23.0
5103,2015,8,3,25.0,0,0,0,0,1,False,False,True,False,10120638.389999999,16.130087400657807,25.0
5104,2015,8,3,29.0,0,0,0,0,2,False,False,True,False,51290374.22,17.059866513931656,58.0
5105,2015,8,3,11.0,0,0,0,0,1,False,False,True,False,1377159.18,14.135534096290476,11.0
5106,2015,8,3,14.0,0,0,0,0,1,False,False,True,False,1117252.7000000002,13.926384178493056,14.0
5107,2015,8,3,17.0,0,0,0,0,1,False,False,True,False,2438431.03,14.706865780050922,17.0
5108,2015,8,3,12.0,0,0,0,0,2,False,False,True,False,3955605.0,14.4974974434595,24.0
5109,2015,8,3,9.0,0,0,0,0,2,False,False,True,False,989937.04,13.112251463897387,18.0
5110,2015,8,3,6.0,0,0,0,0,1,False,False,True,False,378321.05,12.843501095996245,6.0
5111,2015,9,3,23.0,0,0,0,0,2,False,False,True,False,6341667.3,14.969505407726984,46.0
5112,2015,9,3,23.0,0,0,0,0,3,False,False,True,False,9733986.33,14.992522084549028,69.0
5113,2015,9,3,2.0,0,0,0,0,1,False,False,True,False,231614.99000000002,12.352836063748503,2.0
5114,2015,9,3,3.0,0,0,0,0,1,False,False,True,False,265490.42,12.489337802757763,3.0
5115,2015,10,4,0.0,0,0,0,0,1,False,False,True,False,8689.8,9.070020273861086,0.0
5116,2015,10,4,15.0,0,0,0,0,1,False,False,True,False,3773983.25,15.143641831610987,15.0
5117,2015,11,4,2.0,0,0,0,0,2,False,False,True,False,721867.6,12.79645261158489,4.0
5118,2016,1,1,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
5119,2016,2,1,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
5120,2016,3,1,15.0,0,0,0,0,2,False,False,True,False,2499651.2,14.038515379655975,30.0
5121,2016,4,2,1.0,0,0,0,0,1,False,False,True,False,103478.1,11.547124938929326,1.0
5122,2016,4,2,0.0,0,0,0,0,1,False,False,True,False,1102989.32,13.913535522131854,0.0
5123,2016,4,2,2.0,0,0,0,0,1,False,False,True,False,0.0,0.0,2.0
5124,2016,6,2,6.0,0,0,0,0,1,False,False,True,False,1930296.01,14.473184440232743,6.0
5125,2016,6,2,7.0,0,0,0,0,1,False,False,True,False,2004706.26,14.51100860307551,7.0
5126,2016,6,2,4.0,0,0,0,0,1,False,False,True,False,2675109.99,14.799501429040276,4.0
5127,2016,6,2,57.0,0,0,0,0,2,False,False,True,False,11811912.94,15.591472140108705,114.0
5128,2016,6,2,10.0,0,0,0,0,1,False,False,True,False,14318214.62,16.47704310419071,10.0
5129,2016,6,2,10.0,0,0,0,0,1,False,False,True,False,1377758.82,14.135969419283137,10.0
5130,2016,6,2,21.0,0,0,0,0,1,False,False,True,False,1727016.64,14.361906571321004,21.0
5131,2016,6,2,13.0,0,0,0,0,1,False,False,True,False,4247960.9,15.261949872937137,13.0
5132,2016,7,3,5.0,0,0,0,0,1,False,False,True,False,2479741.41,14.723665245811137,5.0
5133,2016,7,3,5.0,0,0,0,0,1,False,False,True,False,2225192.99,14.615354656298809,5.0
5134,2016,7,3,36.0,0,0,0,0,1,False,False,True,False,850539.46,13.653627261703003,36.0
5135,2016,7,3,10.0,0,0,0,0,1,False,False,True,False,5137174.1,15.452013894910927,10.0
5136,2016,7,3,0.0,0,0,0,0,1,False,False,True,False,711455.47,13.475069514036077,0.0
5137,2016,7,3,75.0,0,0,0,0,1,False,False,True,False,111716016.91,18.5314706549223,75.0
5138,2016,7,3,2.0,0,0,0,0,1,False,False,True,False,2870.53,7.962600267751083,2.0
5139,2016,7,3,7.0,0,0,0,0,1,False,False,True,False,1815431.3,14.411834179138484,7.0
5140,2016,7,3,9.0,0,0,0,0,1,False,False,True,False,8975198.42,16.009975711590375,9.0
5141,2016,7,3,9.0,0,0,0,0,1,False,False,True,False,423056.57,12.955263548058527,9.0
5142,2016,8,3,3.0,0,0,0,0,1,False,False,True,False,438042.78,12.990074138701381,3.0
5143,2016,8,3,0.0,0,0,0,0,1,False,False,True,False,637395.06,13.365146499584487,0.0
5144,2016,8,3,9.0,0,0,0,0,1,False,False,True,False,3455640.95,15.055518801108425,9.0
5145,2016,8,3,9.0,0,0,0,0,1,False,False,True,False,13654350.61,16.429568828056954,9.0
5146,2016,8,3,24.0,0,0,0,0,1,False,False,True,False,56849949.26,17.8559259032264,24.0
5147,2016,8,3,6.0,0,0,0,0,1,False,False,True,False,4430611.64,15.304048425913384,6.0
5148,2016,8,3,3.0,0,0,0,0,1,False,False,True,False,347893.55,12.75965469559623,3.0
5149,2016,8,3,8.0,0,0,0,0,1,False,False,True,False,1386170.88,14.1420564625872,8.0
5150,2016,8,3,23.0,0,0,0,0,2,False,False,True,False,2984589.48,14.215826257261595,46.0
5151,2016,8,3,10.0,0,0,0,0,1,False,False,True,False,1721832.05,14.358900008050227,10.0
5152,2016,8,3,3.0,0,0,0,0,1,False,False,True,False,1063262.16,13.876853190184828,3.0
5153,2016,8,3,2.0,0,0,0,0,1,False,False,True,False,820738.65,13.617961224867026,2.0
5154,2016,10,4,2.0,0,0,0,0,1,False,False,True,False,450306.6,13.017686183784368,2.0
5155,2016,10,4,3.0,0,0,0,0,1,False,False,True,False,1460285.92,14.19414349492483,3.0
5156,2016,10,4,17.0,0,0,0,0,1,False,False,True,False,5145844.24,15.453700197527837,17.0
5157,2016,10,4,9.0,0,0,0,0,2,False,False,True,False,7802204.38,15.176769940330686,18.0
5158,2016,11,4,13.0,0,0,0,0,1,False,False,True,False,527257.62,13.175446447187937,13.0
5159,2016,11,4,28.0,0,0,0,0,1,False,False,True,False,2327147.59,14.660154294994404,28.0
5160,2016,11,4,18.0,0,0,0,0,3,False,False,True,False,972758.7000000001,12.689282129862718,54.0
5161,2016,11,4,18.0,0,0,0,0,3,False,False,True,False,22139295.509999998,15.814252511792855,54.0
5162,2016,11,4,38.0,0,0,0,0,2,False,False,True,False,7067996.0600000005,15.077940657385227,76.0
5163,2016,11,4,19.0,0,0,0,0,1,False,False,True,False,1384499.67,14.140850105522253,19.0
